CustomerID,CustomerStatus,Country,Units,Spent,Order_Count
16043-UK,Return,United Kingdom,503,773.99,4
16045-UK,Return,United Kingdom,897,1340.7,4
16048-UK,New,United Kingdom,144,256.44,2
16049-UK,Return,United Kingdom,793,1111.79,3
16050-UK,One time,United Kingdom,278,137.9,1
16052-UK,One time,United Kingdom,282,362.06,1
16053-UK,New,United Kingdom,1793,1511.95,2
16054-UK,One time,United Kingdom,380,783.9,1
16055-UK,One time,United Kingdom,22,134.8,1
16056-UK,One time,United Kingdom,347,664.85,1
16057-UK,Return,United Kingdom,863,2263.12,7
16059-UK,Regular,United Kingdom,643,1459.86,6
16062-UK,Return,United Kingdom,800,1153.62,4
16063-UK,One time,United Kingdom,262,335.32,1
16065-UK,One time,United Kingdom,231,372.09,1
16066-UK,Return,United Kingdom,936,1521.87,5
16070-UK,New,United Kingdom,457,852.15,2
16071-UK,One time,United Kingdom,180,326.24,1
16072-UK,One time,United Kingdom,140,584.32,1
16073-UK,One time,United Kingdom,48,122.4,1
16076-UK,Regular,United Kingdom,1435,2234.73,10
16078-UK,One time,United Kingdom,16,79.2,1
16079-UK,Return,United Kingdom,864,1352,3
16080-UK,New,United Kingdom,128,217.16,2
16081-UK,Return,United Kingdom,1477,2806.9,5
16083-UK,New,United Kingdom,908,1317.62,2
16084-UK,One time,United Kingdom,216,436.18,1
16085-UK,Regular,United Kingdom,636,981.51,5
16086-UK,Return,United Kingdom,511,1121.39,5
16091-UK,New,United Kingdom,154,315.06,2
16092-UK,Return,United Kingdom,628,817.86,3
16093-UK,One time,United Kingdom,20,17,1
16094-UK,Return,United Kingdom,647,1078.23,4
16096-UK,One time,United Kingdom,155,320.62,1
16097-UK,One time,United Kingdom,87,185.05,1
16098-UK,Regular,United Kingdom,613,2005.63,7
16099-UK,Return,United Kingdom,434,731.9,3
16101-UK,One time,United Kingdom,757,1290.7,1
16102-UK,Regular,United Kingdom,942,1842.14,3
16103-UK,Return,United Kingdom,558,1429.64,6
16104-UK,One time,United Kingdom,123,302.36,1
16105-UK,One time,United Kingdom,330,336.96,1
16106-UK,One time,United Kingdom,74,108.38,1
16107-UK,Regular,United Kingdom,1176,3204.16,7
16108-UK,One time,United Kingdom,615,842.5,1
16109-UK,New,United Kingdom,612,611.88,2
16110-UK,Return,United Kingdom,733,1337.48,3
16112-UK,Return,United Kingdom,574,195.74,4
16113-UK,One time,United Kingdom,176,161.38,1
16114-UK,One time,United Kingdom,43,135.75,1
16115-UK,Regular,United Kingdom,1001,1667.97,8
16116-UK,One time,United Kingdom,248,612.78,1
16117-UK,One time,United Kingdom,130,232.21,1
16119-UK,New,United Kingdom,240,423.36,2
16120-UK,Return,United Kingdom,878,1309.14,4
16121-UK,New,United Kingdom,586,867.11,2
16122-UK,Regular,United Kingdom,1128,684.42,4
16123-UK,One time,United Kingdom,170,307.78,1
16124-UK,One time,United Kingdom,48,249,1
16125-UK,One time,United Kingdom,124,289.35,1
16126-UK,Return,United Kingdom,2125,6287.77,4
16127-UK,One time,United Kingdom,323,656.25,1
16128-UK,Return,United Kingdom,988,1880.22,5
16131-UK,Return,United Kingdom,1802,3506.54,6
16133-UK,Regular,United Kingdom,8888,14589.04,33
16134-UK,New,United Kingdom,371,618.09,2
16135-UK,One time,United Kingdom,209,517.55,1
16136-UK,Return,United Kingdom,440,709.38,3
16139-UK,Return,United Kingdom,330,635.41,3
16140-UK,New,United Kingdom,730,725.18,2
16141-UK,One time,United Kingdom,238,620.4,1
16142-UK,One time,United Kingdom,422,535.34,1
16143-UK,Return,United Kingdom,919,2424.94,6
16144-UK,One time,United Kingdom,16,175.2,1
16145-UK,Regular,United Kingdom,3123,3799.49,11
16146-UK,Return,United Kingdom,427,734.13,3
16147-UK,One time,United Kingdom,246,375,1
16148-UK,One time,United Kingdom,72,76.32,1
16149-UK,New,United Kingdom,308,280.52,2
16150-UK,Regular,United Kingdom,1047,2053.02,5
16152-UK,One time,United Kingdom,642,1829.04,1
16153-UK,Return,United Kingdom,1073,1824.23,5
16156-UK,Regular,United Kingdom,1308,3122.04,9
16157-UK,Return,United Kingdom,347,656.69,3
16159-UK,One time,United Kingdom,236,348.2,1
16160-UK,New,United Kingdom,1162,1025.44,2
16161-UK,Regular,United Kingdom,2599,5575.56,19
16162-UK,One time,United Kingdom,4,37.4,1
16163-UK,New,United Kingdom,192,856.6,2
16164-UK,Return,United Kingdom,433,822.48,3
16168-UK,Regular,United Kingdom,1892,3787.6,27
16169-UK,Regular,United Kingdom,1325,1822.97,4
16170-UK,Regular,United Kingdom,1770,1885.05,6
16171-UK,One time,United Kingdom,24,73.2,1
16172-UK,Return,United Kingdom,787,1140.21,5
16173-UK,Regular,United Kingdom,575,1418.32,6
16174-UK,Return,United Kingdom,651,1009.55,3
16175-UK,Regular,United Kingdom,533,1037.59,4
16177-UK,One time,United Kingdom,95,331.95,1
16178-UK,One time,United Kingdom,94,197.9,1
16179-UK,One time,United Kingdom,99,215.83,1
16180-UK,Regular,United Kingdom,5867,10254.18,8
16181-UK,One time,United Kingdom,152,305.54,1
16182-UK,Return,United Kingdom,3791,6617.65,4
16183-UK,One time,United Kingdom,113,338.71,1
16184-UK,Regular,United Kingdom,561,1158.79,6
16185-UK,New,United Kingdom,260,529.41,2
16186-UK,Regular,United Kingdom,3020,4006.94,12
16187-UK,Regular,United Kingdom,5048,6911.44,15
16188-UK,Return,United Kingdom,782,981.86,4
16189-UK,New,United Kingdom,134,215.48,2
16190-UK,One time,United Kingdom,88,215.08,1
16191-UK,Regular,United Kingdom,3351,5180.52,13
16193-UK,One time,United Kingdom,219,314.45,1
16198-UK,One time,United Kingdom,129,400.68,1
16200-UK,New,United Kingdom,523,1080.62,2
16201-UK,Regular,United Kingdom,1286,1863.47,4
16202-UK,One time,United Kingdom,191,365.27,1
16203-UK,Return,United Kingdom,262,592.9,4
16204-UK,One time,United Kingdom,231,405.71,1
16205-UK,Return,United Kingdom,517,761.38,4
16206-UK,Return,United Kingdom,272,537.06,4
16207-UK,One time,United Kingdom,140,394.38,1
16208-UK,New,United Kingdom,333,664.26,2
16209-UK,Return,United Kingdom,1179,2262.62,5
16210-UK,Regular,United Kingdom,7559,21086.3,18
16211-UK,One time,United Kingdom,154,547.02,1
16212-UK,New,United Kingdom,244,690.34,2
16213-UK,One time,United Kingdom,48,159,1
16214-UK,Return,United Kingdom,420,1062.75,3
16215-UK,One time,United Kingdom,104,242.35,1
16216-UK,One time,United Kingdom,254,914.93,1
16217-UK,New,United Kingdom,91,304.25,2
16218-UK,Return,United Kingdom,2088,3084.68,7
16221-UK,Return,United Kingdom,717,864.86,3
16222-UK,One time,United Kingdom,365,846.72,1
16224-UK,Return,United Kingdom,1116,1295.3,4
16225-UK,Return,United Kingdom,493,1096.32,5
16226-UK,Return,United Kingdom,192,255.12,3
16227-UK,One time,United Kingdom,90,314.22,1
16229-UK,New,United Kingdom,318,1010.6,2
16230-UK,New,United Kingdom,365,542.03,2
16232-UK,Return,United Kingdom,550,990.88,4
16233-UK,Return,United Kingdom,174,536.68,3
16235-UK,Regular,United Kingdom,330,867.31,5
16236-UK,One time,United Kingdom,184,432.2,1
16239-UK,New,United Kingdom,228,414.2,2
16240-UK,New,United Kingdom,1641,3718.8,2
16241-UK,Regular,United Kingdom,1453,2607.87,13
16242-UK,Regular,United Kingdom,1982,3603.21,7
16243-UK,New,United Kingdom,110,409.1,2
16244-UK,New,United Kingdom,855,1522.75,2
16245-UK,Return,United Kingdom,1014,1413.66,3
16247-UK,One time,United Kingdom,182,114.56,1
16248-UK,One time,United Kingdom,78,152.94,1
16249-UK,Regular,United Kingdom,950,1800.07,5
16250-UK,New,United Kingdom,208,389.44,2
16253-UK,New,United Kingdom,3233,3683.86,2
16255-UK,Regular,United Kingdom,1767,2619.91,8
16256-UK,One time,United Kingdom,581,752.43,1
16257-UK,One time,United Kingdom,2,46.95,1
16258-UK,Regular,United Kingdom,2994,5203.51,5
16260-UK,One time,United Kingdom,311,1035.45,1
16261-UK,Return,United Kingdom,306,746.83,4
16265-UK,Regular,United Kingdom,2646,5447,9
16266-UK,Regular,United Kingdom,398,861.89,7
16268-UK,New,United Kingdom,533,667.65,2
16270-UK,One time,United Kingdom,688,1141.24,1
16271-UK,Regular,United Kingdom,1038,1429.24,5
16272-UK,One time,United Kingdom,224,411.7,1
16274-UK,One time,United Kingdom,155,357.95,1
16275-UK,One time,United Kingdom,336,559.87,1
16276-UK,One time,United Kingdom,420,810.6,1
16278-UK,One time,United Kingdom,114,566.38,1
16279-UK,Return,United Kingdom,1054,1509.58,3
16281-UK,One time,United Kingdom,934,2062.06,1
16282-UK,One time,United Kingdom,114,168.3,1
16283-UK,Return,United Kingdom,1236,1570.81,5
16284-UK,New,United Kingdom,544,823.97,2
16287-UK,One time,United Kingdom,298,142.5,1
16292-UK,One time,United Kingdom,191,302.25,1
16293-UK,Regular,United Kingdom,982,2248.99,10
16295-UK,Return,United Kingdom,841,1328.55,4
16297-UK,One time,United Kingdom,206,301.9,1
16298-UK,Return,United Kingdom,198,598.2,3
16302-UK,One time,United Kingdom,158,233.22,1
16303-UK,Return,United Kingdom,2659,5360.63,3
16305-UK,One time,United Kingdom,256,361.22,1
16306-UK,Regular,United Kingdom,487,632.27,6
16308-UK,Return,United Kingdom,8000,2560,4
16309-UK,New,United Kingdom,467,706.57,2
16311-UK,New,United Kingdom,394,616.26,2
16313-UK,New,United Kingdom,165,274.15,2
16315-UK,One time,United Kingdom,75,226.37,1
16316-UK,Regular,United Kingdom,1484,2938.91,8
16317-UK,Return,United Kingdom,890,1341.65,3
16318-UK,One time,United Kingdom,199,328.15,1
16319-UK,One time,United Kingdom,72,404.4,1
16321-AUS,Return,Australia,135,373.65,5
16322-UK,New,United Kingdom,231,326.75,2
16323-UK,One time,United Kingdom,50,207.5,1
16324-UK,Return,United Kingdom,282,428.68,3
16325-UK,Return,United Kingdom,194,594.24,3
16326-UK,Regular,United Kingdom,709,3110.96,14
16327-UK,Return,United Kingdom,2571,3844.22,6
16330-UK,Return,United Kingdom,147,251.91,3
16332-UK,Regular,United Kingdom,801,1593.2,7
16333-UK,Regular,United Kingdom,32184,26626.8,22
16337-UK,One time,United Kingdom,87,151.05,1
16338-UK,One time,United Kingdom,94,214.8,1
16339-UK,One time,United Kingdom,23,109.95,1
16340-UK,One time,United Kingdom,501,549.07,1
16341-UK,Return,United Kingdom,1398,1971.87,4
16342-UK,Regular,United Kingdom,157,322.41,4
16343-UK,New,United Kingdom,195,370.48,2
16344-UK,One time,United Kingdom,18,101.1,1
16345-UK,One time,United Kingdom,289,575.41,1
16347-UK,New,United Kingdom,353,887.65,2
16348-UK,Return,United Kingdom,819,1469.45,7
16349-UK,One time,United Kingdom,9,53.5,1
16350-UK,Regular,United Kingdom,545,1116.47,4
16351-UK,One time,United Kingdom,90,153.9,1
16352-UK,New,United Kingdom,300,494.44,2
16353-UK,Regular,United Kingdom,2006,6675.71,23
16354-UK,New,United Kingdom,150,395.8,2
16356-UK,Regular,United Kingdom,93,211.77,3
16357-UK,Return,United Kingdom,246,658.88,3
16358-UK,Return,United Kingdom,1302,2027.5,4
16359-UK,Regular,United Kingdom,1183,1750.92,9
16360-UK,Regular,United Kingdom,2144,3512.53,6
16361-UK,Regular,United Kingdom,421,896.66,4
16362-UK,Regular,United Kingdom,351,734.77,5
16363-UK,One time,United Kingdom,52,109.36,1
16364-UK,New,United Kingdom,280,707.04,2
16365-UK,Return,United Kingdom,504,1540.42,9
16366-UK,One time,United Kingdom,256,327.3,1
16367-UK,New,United Kingdom,647,804.49,2
16368-UK,New,United Kingdom,260,497.43,2
16369-UK,Return,United Kingdom,1035,1553.66,3
16370-UK,Return,United Kingdom,647,1320.56,4
16372-UK,New,United Kingdom,166,367.93,2
16374-UK,New,United Kingdom,240,473.03,2
16376-UK,New,United Kingdom,694,987.01,2
16377-UK,One time,United Kingdom,1500,676.2,1
16378-UK,Return,United Kingdom,267,362.95,3
16379-UK,Return,United Kingdom,1410,2157.4,4
16380-UK,One time,United Kingdom,1524,1780.59,1
16383-UK,New,United Kingdom,475,668.36,2
16384-UK,New,United Kingdom,260,584.5,2
16385-UK,Return,United Kingdom,261,555.89,3
16386-UK,New,United Kingdom,224,317.2,2
16387-UK,One time,United Kingdom,44,94.36,1
16389-UK,Return,United Kingdom,1242,1382.07,4
16392-UK,One time,United Kingdom,203,221.19,1
16393-UK,Regular,United Kingdom,1576,3046.21,13
16394-UK,Return,United Kingdom,2604,1555.34,5
16395-UK,Return,United Kingdom,1476,1486.9,5
16398-UK,New,United Kingdom,758,1705.8,2
16399-UK,New,United Kingdom,264,408.57,2
16400-UK,One time,United Kingdom,172,303.93,1
16401-UK,Regular,United Kingdom,3882,4098.32,12
16402-UK,New,United Kingdom,149,299.6,2
16403-UK,One time,United Kingdom,114,177.5,1
16404-UK,One time,United Kingdom,157,443.05,1
16405-UK,New,United Kingdom,187,167.25,2
16406-UK,One time,United Kingdom,123,163.07,1
16407-UK,Regular,United Kingdom,1124,2126.93,10
16409-UK,Return,United Kingdom,1306,2028.88,5
16411-UK,New,United Kingdom,132,214.65,2
16412-UK,One time,United Kingdom,73,151.83,1
16413-UK,One time,United Kingdom,148,262.2,1
16414-UK,New,United Kingdom,27,126.25,2
16415-UK,One time,United Kingdom,187,210.35,1
16416-UK,Return,United Kingdom,672,1051.4,3
16418-UK,Return,United Kingdom,288,675.27,3
16419-UK,Return,United Kingdom,436,972.23,6
16422-UK,Regular,United Kingdom,33704,34684.4,51
16423-UK,One time,United Kingdom,230,346.12,1
16424-UK,One time,United Kingdom,88,133.56,1
16425-UK,One time,United Kingdom,199,302.7,1
16426-UK,Regular,United Kingdom,1243,1908.25,10
16427-UK,New,United Kingdom,156,241.06,2
16429-UK,One time,United Kingdom,9,284.55,1
16430-UK,One time,United Kingdom,103,300.85,1
16431-UK,Return,United Kingdom,453,642.81,3
16432-UK,One time,United Kingdom,276,287.4,1
16433-UK,One time,United Kingdom,106,184.26,1
16434-UK,Regular,United Kingdom,767,1522.25,7
16438-UK,Regular,United Kingdom,463,798.35,5
16440-UK,Regular,United Kingdom,2018,3640.67,5
16441-UK,New,United Kingdom,173,381.2,2
16442-UK,Return,United Kingdom,446,616.79,3
16444-UK,Return,United Kingdom,407,654.67,4
16445-UK,One time,United Kingdom,111,230.51,1
16446-UK,New,United Kingdom,80997,168472.49,2
16447-UK,One time,United Kingdom,223,259.01,1
16448-UK,One time,United Kingdom,78,188.89,1
16449-UK,New,United Kingdom,367,707.69,2
16450-UK,One time,United Kingdom,200,311.92,1
16451-UK,One time,United Kingdom,120,266.97,1
16454-UK,New,United Kingdom,3,6.9,2
16455-UK,Return,United Kingdom,988,1841.18,7
16456-UK,Return,United Kingdom,1148,2158.37,5
16457-UK,One time,United Kingdom,140,208.36,1
16458-UK,Regular,United Kingdom,2154,3482.74,18
16460-UK,Return,United Kingdom,879,814.72,3
16461-UK,One time,United Kingdom,49,151.42,1
16462-UK,Return,United Kingdom,16,136,3
16463-UK,Return,United Kingdom,1163,1422.4,4
16464-UK,Return,United Kingdom,963,1314.68,3
16466-UK,Regular,United Kingdom,789,1603.46,7
16468-UK,One time,United Kingdom,31,74.9,1
16469-UK,Return,United Kingdom,273,650.43,4
16470-UK,Return,United Kingdom,531,762.39,4
16471-UK,One time,United Kingdom,141,223.95,1
16473-UK,Return,United Kingdom,196,316.11,3
16474-UK,Regular,United Kingdom,943,1871.5,7
16475-UK,Return,United Kingdom,319,544.3,4
16477-UK,Return,United Kingdom,1415,2494.46,7
16478-UK,Return,United Kingdom,224,331,3
16479-UK,New,United Kingdom,102,300.83,2
16480-UK,One time,United Kingdom,455,769.29,1
16482-UK,One time,United Kingdom,346,220.62,1
16483-UK,One time,United Kingdom,44,139.35,1
16484-UK,New,United Kingdom,200,404.3,2
16485-UK,One time,United Kingdom,235,363.65,1
16488-UK,Return,United Kingdom,728,498.8,3
16491-UK,One time,United Kingdom,478,731.5,1
16493-UK,Return,United Kingdom,1164,1351.63,4
16494-UK,One time,United Kingdom,675,826.53,1
16495-UK,Return,United Kingdom,337,684.41,3
16496-UK,Return,United Kingdom,1111,1599.52,3
16497-UK,Return,United Kingdom,1396,2965.69,6
16498-UK,New,United Kingdom,45,100.97,2
16499-UK,New,United Kingdom,127,365.45,2
16500-UK,Return,United Kingdom,123,400.86,6
16503-UK,Return,United Kingdom,569,1431.93,4
16504-UK,One time,United Kingdom,524,484.38,1
16505-UK,One time,United Kingdom,576,777.6,1
16506-UK,New,United Kingdom,42,90.3,2
16509-UK,One time,United Kingdom,64,363.7,1
16510-UK,One time,United Kingdom,92,248.1,1
16511-UK,Return,United Kingdom,417,950.26,3
16513-UK,Regular,United Kingdom,407,874.59,4
16515-UK,Return,United Kingdom,833,1627.13,5
16516-UK,One time,United Kingdom,58,101.7,1
16517-UK,One time,United Kingdom,96,162.7,1
16518-UK,New,United Kingdom,327,484.32,2
16519-UK,New,United Kingdom,54,215.08,2
16520-UK,Return,United Kingdom,558,1046.57,3
16523-UK,Regular,United Kingdom,4265,9418.47,21
16525-UK,Regular,United Kingdom,7397,13027.45,26
16526-UK,One time,United Kingdom,106,290.36,1
16527-UK,One time,United Kingdom,106,228.06,1
16528-UK,One time,United Kingdom,171,244.41,1
16529-UK,One time,United Kingdom,198,455.25,1
16531-UK,Regular,United Kingdom,915,1244.59,7
16532-UK,Return,United Kingdom,2016,6748.8,3
16533-UK,Return,United Kingdom,612,1095.56,3
16535-UK,One time,United Kingdom,356,593.75,1
16536-UK,One time,United Kingdom,251,548.97,1
16539-UK,Return,United Kingdom,477,1388.81,4
16542-UK,One time,United Kingdom,46,119.62,1
16545-UK,One time,United Kingdom,78,339.3,1
16546-UK,New,United Kingdom,549,787.15,2
16549-UK,Regular,United Kingdom,2365,4154.64,10
16550-UK,Return,United Kingdom,1540,2298.97,5
16551-UK,Return,United Kingdom,970,922.12,3
16552-UK,New,United Kingdom,219,379.73,2
16553-UK,Regular,United Kingdom,4600,5719.82,12
16554-UK,Return,United Kingdom,402,837.1,3
16555-UK,New,United Kingdom,175,285.89,2
16556-UK,Regular,United Kingdom,1890,3313.79,7
16557-UK,New,United Kingdom,111,281.85,2
16558-UK,Regular,United Kingdom,5377,8338.49,20
16560-UK,New,United Kingdom,504,841.41,2
16561-UK,New,United Kingdom,244,511.12,2
16563-UK,One time,United Kingdom,486,1077.74,1
16565-UK,One time,United Kingdom,46,173.7,1
16566-UK,Regular,United Kingdom,362,614.66,5
16567-UK,New,United Kingdom,996,865.6,2
16569-UK,One time,United Kingdom,93,124.2,1
16570-UK,Regular,United Kingdom,2112,3738.4,10
16571-UK,Return,United Kingdom,1239,1421.69,3
16572-UK,Return,United Kingdom,532,1009.6,3
16573-UK,New,United Kingdom,360,663.61,2
16574-UK,One time,United Kingdom,416,451.44,1
16581-UK,One time,United Kingdom,134,105.84,1
16582-UK,One time,United Kingdom,164,313.62,1
16583-UK,One time,United Kingdom,111,233.45,1
16584-UK,New,United Kingdom,646,936.08,2
16586-UK,One time,United Kingdom,95,463.95,1
16587-UK,One time,United Kingdom,71,225.15,1
16589-UK,Regular,United Kingdom,368,459.24,3
16591-UK,One time,United Kingdom,41,213.5,1
16592-UK,Regular,United Kingdom,2927,4113.68,16
16593-UK,Return,United Kingdom,116,330.03,3
16594-UK,One time,United Kingdom,64,181.09,1
16595-UK,One time,United Kingdom,335,360.16,1
16596-UK,New,United Kingdom,97,250.15,2
16597-UK,One time,United Kingdom,184,90.04,1
16598-UK,One time,United Kingdom,73,145.05,1
16600-UK,Return,United Kingdom,1145,813.52,6
16601-UK,One time,United Kingdom,134,244.8,1
16602-UK,One time,United Kingdom,336,528.08,1
16603-UK,New,United Kingdom,480,482.47,2
16607-UK,Regular,United Kingdom,2859,3347.71,14
16609-UK,Return,United Kingdom,2420,5493.46,7
16610-UK,One time,United Kingdom,66,75.66,1
16611-UK,One time,United Kingdom,47,129.49,1
16612-UK,Return,United Kingdom,506,1187.66,4
16613-UK,One time,United Kingdom,293,618.59,1
16614-UK,One time,United Kingdom,223,506.19,1
16616-UK,New,United Kingdom,370,500.42,2
16617-UK,One time,United Kingdom,91,151.85,1
16618-UK,Return,United Kingdom,1363,2647.59,5
16619-UK,One time,United Kingdom,133,226.21,1
16620-UK,New,United Kingdom,88,178.96,2
16621-UK,Return,United Kingdom,302,813.48,4
16623-UK,One time,United Kingdom,39,129.45,1
16624-UK,New,United Kingdom,488,810.57,2
16625-UK,One time,United Kingdom,164,333.08,1
16626-UK,Regular,United Kingdom,2690,4413.1,17
16627-UK,One time,United Kingdom,162,322.8,1
16628-UK,Regular,United Kingdom,1205,2188.05,5
16629-UK,New,United Kingdom,493,417.73,2
16633-UK,Regular,United Kingdom,1138,2883.1,6
16634-UK,New,United Kingdom,82,217.9,2
16637-UK,Return,United Kingdom,927,1154.47,4
16638-UK,Regular,United Kingdom,1255,1680.72,10
16639-UK,Return,United Kingdom,510,1257.51,3
16641-UK,One time,United Kingdom,256,231.1,1
16642-UK,New,United Kingdom,479,688.33,2
16643-UK,One time,United Kingdom,269,487.51,1
16644-UK,New,United Kingdom,826,833.78,2
16647-UK,New,United Kingdom,146,214.06,2
16648-UK,One time,United Kingdom,281,290.66,1
16650-UK,One time,United Kingdom,372,518.42,1
16652-UK,Regular,United Kingdom,3283,6773.97,7
16653-UK,New,United Kingdom,733,1212.66,2
